"key_ID","year","comment_by_ID","comment_by","comment_by_code","notification_by_ID","notification_by","notification_by_code","count_comments"
1,1988,1,"Belgium","BE",2,"France","FR",0
2,1988,1,"Belgium","BE",3,"Germany","DE",0
3,1988,1,"Belgium","BE",4,"Italy","IT",0
4,1988,1,"Belgium","BE",5,"Luxembourg","LU",0
5,1988,1,"Belgium","BE",6,"Netherlands","NL",0
6,1988,1,"Belgium","BE",7,"Denmark","DK",0
7,1988,1,"Belgium","BE",8,"Ireland","IE",0
8,1988,1,"Belgium","BE",9,"United Kingdom","UK",0
9,1988,1,"Belgium","BE",10,"Greece","EL",0
10,1988,1,"Belgium","BE",11,"Portugal","PT",0
11,1988,1,"Belgium","BE",12,"Spain","ES",0
12,1988,1,"Belgium","BE",13,"Austria","AT",0
13,1988,1,"Belgium","BE",14,"Finland","FI",0
14,1988,1,"Belgium","BE",15,"Sweden","SE",0
15,1988,1,"Belgium","BE",29,"Iceland","IS",0
16,1988,1,"Belgium","BE",31,"Norway","NO",0
17,1988,1,"Belgium","BE",32,"Switzerland","CH",0
18,1988,2,"France","FR",1,"Belgium","BE",0
19,1988,2,"France","FR",3,"Germany","DE",0
20,1988,2,"France","FR",4,"Italy","IT",0
21,1988,2,"France","FR",5,"Luxembourg","LU",0
22,1988,2,"France","FR",6,"Netherlands","NL",0
23,1988,2,"France","FR",7,"Denmark","DK",0
24,1988,2,"France","FR",8,"Ireland","IE",0
25,1988,2,"France","FR",9,"United Kingdom","UK",0
26,1988,2,"France","FR",10,"Greece","EL",0
27,1988,2,"France","FR",11,"Portugal","PT",0
28,1988,2,"France","FR",12,"Spain","ES",0
29,1988,2,"France","FR",13,"Austria","AT",0
30,1988,2,"France","FR",14,"Finland","FI",0
31,1988,2,"France","FR",15,"Sweden","SE",0
32,1988,2,"France","FR",29,"Iceland","IS",0
33,1988,2,"France","FR",31,"Norway","NO",0
34,1988,2,"France","FR",32,"Switzerland","CH",0
35,1988,3,"Germany","DE",1,"Belgium","BE",0
36,1988,3,"Germany","DE",2,"France","FR",0
37,1988,3,"Germany","DE",4,"Italy","IT",0
38,1988,3,"Germany","DE",5,"Luxembourg","LU",0
39,1988,3,"Germany","DE",6,"Netherlands","NL",0
40,1988,3,"Germany","DE",7,"Denmark","DK",0
41,1988,3,"Germany","DE",8,"Ireland","IE",0
42,1988,3,"Germany","DE",9,"United Kingdom","UK",0
43,1988,3,"Germany","DE",10,"Greece","EL",0
44,1988,3,"Germany","DE",11,"Portugal","PT",0
45,1988,3,"Germany","DE",12,"Spain","ES",0
46,1988,3,"Germany","DE",13,"Austria","AT",0
47,1988,3,"Germany","DE",14,"Finland","FI",0
48,1988,3,"Germany","DE",15,"Sweden","SE",0
49,1988,3,"Germany","DE",29,"Iceland","IS",0
50,1988,3,"Germany","DE",31,"Norway","NO",0
51,1988,3,"Germany","DE",32,"Switzerland","CH",0
52,1988,4,"Italy","IT",1,"Belgium","BE",0
53,1988,4,"Italy","IT",2,"France","FR",0
54,1988,4,"Italy","IT",3,"Germany","DE",0
55,1988,4,"Italy","IT",5,"Luxembourg","LU",0
56,1988,4,"Italy","IT",6,"Netherlands","NL",0
57,1988,4,"Italy","IT",7,"Denmark","DK",0
58,1988,4,"Italy","IT",8,"Ireland","IE",0
59,1988,4,"Italy","IT",9,"United Kingdom","UK",0
60,1988,4,"Italy","IT",10,"Greece","EL",0
61,1988,4,"Italy","IT",11,"Portugal","PT",0
62,1988,4,"Italy","IT",12,"Spain","ES",0
63,1988,4,"Italy","IT",13,"Austria","AT",0
64,1988,4,"Italy","IT",14,"Finland","FI",0
65,1988,4,"Italy","IT",15,"Sweden","SE",0
66,1988,4,"Italy","IT",29,"Iceland","IS",0
67,1988,4,"Italy","IT",31,"Norway","NO",0
68,1988,4,"Italy","IT",32,"Switzerland","CH",0
69,1988,5,"Luxembourg","LU",1,"Belgium","BE",0
70,1988,5,"Luxembourg","LU",2,"France","FR",0
71,1988,5,"Luxembourg","LU",3,"Germany","DE",0
72,1988,5,"Luxembourg","LU",4,"Italy","IT",0
73,1988,5,"Luxembourg","LU",6,"Netherlands","NL",0
74,1988,5,"Luxembourg","LU",7,"Denmark","DK",0
75,1988,5,"Luxembourg","LU",8,"Ireland","IE",0
76,1988,5,"Luxembourg","LU",9,"United Kingdom","UK",0
77,1988,5,"Luxembourg","LU",10,"Greece","EL",0
78,1988,5,"Luxembourg","LU",11,"Portugal","PT",0
79,1988,5,"Luxembourg","LU",12,"Spain","ES",0
80,1988,5,"Luxembourg","LU",13,"Austria","AT",0
81,1988,5,"Luxembourg","LU",14,"Finland","FI",0
82,1988,5,"Luxembourg","LU",15,"Sweden","SE",0
83,1988,5,"Luxembourg","LU",29,"Iceland","IS",0
84,1988,5,"Luxembourg","LU",31,"Norway","NO",0
85,1988,5,"Luxembourg","LU",32,"Switzerland","CH",0
86,1988,6,"Netherlands","NL",1,"Belgium","BE",0
87,1988,6,"Netherlands","NL",2,"France","FR",0
88,1988,6,"Netherlands","NL",3,"Germany","DE",0
89,1988,6,"Netherlands","NL",4,"Italy","IT",0
90,1988,6,"Netherlands","NL",5,"Luxembourg","LU",0
91,1988,6,"Netherlands","NL",7,"Denmark","DK",0
92,1988,6,"Netherlands","NL",8,"Ireland","IE",0
93,1988,6,"Netherlands","NL",9,"United Kingdom","UK",0
94,1988,6,"Netherlands","NL",10,"Greece","EL",0
95,1988,6,"Netherlands","NL",11,"Portugal","PT",0
96,1988,6,"Netherlands","NL",12,"Spain","ES",0
97,1988,6,"Netherlands","NL",13,"Austria","AT",0
98,1988,6,"Netherlands","NL",14,"Finland","FI",0
99,1988,6,"Netherlands","NL",15,"Sweden","SE",0
100,1988,6,"Netherlands","NL",29,"Iceland","IS",0
101,1988,6,"Netherlands","NL",31,"Norway","NO",0
102,1988,6,"Netherlands","NL",32,"Switzerland","CH",0
103,1988,7,"Denmark","DK",1,"Belgium","BE",0
104,1988,7,"Denmark","DK",2,"France","FR",0
105,1988,7,"Denmark","DK",3,"Germany","DE",0
106,1988,7,"Denmark","DK",4,"Italy","IT",0
107,1988,7,"Denmark","DK",5,"Luxembourg","LU",0
108,1988,7,"Denmark","DK",6,"Netherlands","NL",0
109,1988,7,"Denmark","DK",8,"Ireland","IE",0
110,1988,7,"Denmark","DK",9,"United Kingdom","UK",0
111,1988,7,"Denmark","DK",10,"Greece","EL",0
112,1988,7,"Denmark","DK",11,"Portugal","PT",0
113,1988,7,"Denmark","DK",12,"Spain","ES",0
114,1988,7,"Denmark","DK",13,"Austria","AT",0
115,1988,7,"Denmark","DK",14,"Finland","FI",0
116,1988,7,"Denmark","DK",15,"Sweden","SE",0
117,1988,7,"Denmark","DK",29,"Iceland","IS",0
118,1988,7,"Denmark","DK",31,"Norway","NO",0
119,1988,7,"Denmark","DK",32,"Switzerland","CH",0
120,1988,8,"Ireland","IE",1,"Belgium","BE",0
121,1988,8,"Ireland","IE",2,"France","FR",0
122,1988,8,"Ireland","IE",3,"Germany","DE",0
123,1988,8,"Ireland","IE",4,"Italy","IT",0
124,1988,8,"Ireland","IE",5,"Luxembourg","LU",0
125,1988,8,"Ireland","IE",6,"Netherlands","NL",0
126,1988,8,"Ireland","IE",7,"Denmark","DK",0
127,1988,8,"Ireland","IE",9,"United Kingdom","UK",0
128,1988,8,"Ireland","IE",10,"Greece","EL",0
129,1988,8,"Ireland","IE",11,"Portugal","PT",0
130,1988,8,"Ireland","IE",12,"Spain","ES",0
131,1988,8,"Ireland","IE",13,"Austria","AT",0
132,1988,8,"Ireland","IE",14,"Finland","FI",0
133,1988,8,"Ireland","IE",15,"Sweden","SE",0
134,1988,8,"Ireland","IE",29,"Iceland","IS",0
135,1988,8,"Ireland","IE",31,"Norway","NO",0
136,1988,8,"Ireland","IE",32,"Switzerland","CH",0
137,1988,9,"United Kingdom","UK",1,"Belgium","BE",0
138,1988,9,"United Kingdom","UK",2,"France","FR",2
139,1988,9,"United Kingdom","UK",3,"Germany","DE",0
140,1988,9,"United Kingdom","UK",4,"Italy","IT",0
141,1988,9,"United Kingdom","UK",5,"Luxembourg","LU",0
142,1988,9,"United Kingdom","UK",6,"Netherlands","NL",0
143,1988,9,"United Kingdom","UK",7,"Denmark","DK",0
144,1988,9,"United Kingdom","UK",8,"Ireland","IE",0
145,1988,9,"United Kingdom","UK",10,"Greece","EL",0
146,1988,9,"United Kingdom","UK",11,"Portugal","PT",0
147,1988,9,"United Kingdom","UK",12,"Spain","ES",0
148,1988,9,"United Kingdom","UK",13,"Austria","AT",0
149,1988,9,"United Kingdom","UK",14,"Finland","FI",0
150,1988,9,"United Kingdom","UK",15,"Sweden","SE",0
151,1988,9,"United Kingdom","UK",29,"Iceland","IS",0
152,1988,9,"United Kingdom","UK",31,"Norway","NO",0
153,1988,9,"United Kingdom","UK",32,"Switzerland","CH",0
154,1988,10,"Greece","EL",1,"Belgium","BE",0
155,1988,10,"Greece","EL",2,"France","FR",0
156,1988,10,"Greece","EL",3,"Germany","DE",0
157,1988,10,"Greece","EL",4,"Italy","IT",0
158,1988,10,"Greece","EL",5,"Luxembourg","LU",0
159,1988,10,"Greece","EL",6,"Netherlands","NL",0
160,1988,10,"Greece","EL",7,"Denmark","DK",0
161,1988,10,"Greece","EL",8,"Ireland","IE",0
162,1988,10,"Greece","EL",9,"United Kingdom","UK",0
163,1988,10,"Greece","EL",11,"Portugal","PT",0
164,1988,10,"Greece","EL",12,"Spain","ES",0
165,1988,10,"Greece","EL",13,"Austria","AT",0
166,1988,10,"Greece","EL",14,"Finland","FI",0
167,1988,10,"Greece","EL",15,"Sweden","SE",0
168,1988,10,"Greece","EL",29,"Iceland","IS",0
169,1988,10,"Greece","EL",31,"Norway","NO",0
170,1988,10,"Greece","EL",32,"Switzerland","CH",0
171,1988,11,"Portugal","PT",1,"Belgium","BE",0
172,1988,11,"Portugal","PT",2,"France","FR",0
173,1988,11,"Portugal","PT",3,"Germany","DE",0
174,1988,11,"Portugal","PT",4,"Italy","IT",0
175,1988,11,"Portugal","PT",5,"Luxembourg","LU",0
176,1988,11,"Portugal","PT",6,"Netherlands","NL",0
177,1988,11,"Portugal","PT",7,"Denmark","DK",0
178,1988,11,"Portugal","PT",8,"Ireland","IE",0
179,1988,11,"Portugal","PT",9,"United Kingdom","UK",0
180,1988,11,"Portugal","PT",10,"Greece","EL",0
181,1988,11,"Portugal","PT",12,"Spain","ES",0
182,1988,11,"Portugal","PT",13,"Austria","AT",0
183,1988,11,"Portugal","PT",14,"Finland","FI",0
184,1988,11,"Portugal","PT",15,"Sweden","SE",0
185,1988,11,"Portugal","PT",29,"Iceland","IS",0
186,1988,11,"Portugal","PT",31,"Norway","NO",0
187,1988,11,"Portugal","PT",32,"Switzerland","CH",0
188,1988,12,"Spain","ES",1,"Belgium","BE",0
189,1988,12,"Spain","ES",2,"France","FR",0
190,1988,12,"Spain","ES",3,"Germany","DE",0
191,1988,12,"Spain","ES",4,"Italy","IT",0
192,1988,12,"Spain","ES",5,"Luxembourg","LU",0
193,1988,12,"Spain","ES",6,"Netherlands","NL",0
194,1988,12,"Spain","ES",7,"Denmark","DK",0
195,1988,12,"Spain","ES",8,"Ireland","IE",0
196,1988,12,"Spain","ES",9,"United Kingdom","UK",0
197,1988,12,"Spain","ES",10,"Greece","EL",0
198,1988,12,"Spain","ES",11,"Portugal","PT",0
199,1988,12,"Spain","ES",13,"Austria","AT",0
200,1988,12,"Spain","ES",14,"Finland","FI",0
201,1988,12,"Spain","ES",15,"Sweden","SE",0
202,1988,12,"Spain","ES",29,"Iceland","IS",0
203,1988,12,"Spain","ES",31,"Norway","NO",0
204,1988,12,"Spain","ES",32,"Switzerland","CH",0
205,1988,13,"Austria","AT",1,"Belgium","BE",0
206,1988,13,"Austria","AT",2,"France","FR",0
207,1988,13,"Austria","AT",3,"Germany","DE",0
208,1988,13,"Austria","AT",4,"Italy","IT",0
209,1988,13,"Austria","AT",5,"Luxembourg","LU",0
210,1988,13,"Austria","AT",6,"Netherlands","NL",0
211,1988,13,"Austria","AT",7,"Denmark","DK",0
212,1988,13,"Austria","AT",8,"Ireland","IE",0
213,1988,13,"Austria","AT",9,"United Kingdom","UK",0
214,1988,13,"Austria","AT",10,"Greece","EL",0
215,1988,13,"Austria","AT",11,"Portugal","PT",0
216,1988,13,"Austria","AT",12,"Spain","ES",0
217,1988,13,"Austria","AT",14,"Finland","FI",0
218,1988,13,"Austria","AT",15,"Sweden","SE",0
219,1988,13,"Austria","AT",29,"Iceland","IS",0
220,1988,13,"Austria","AT",31,"Norway","NO",0
221,1988,13,"Austria","AT",32,"Switzerland","CH",0
222,1988,14,"Finland","FI",1,"Belgium","BE",0
223,1988,14,"Finland","FI",2,"France","FR",0
224,1988,14,"Finland","FI",3,"Germany","DE",0
225,1988,14,"Finland","FI",4,"Italy","IT",0
226,1988,14,"Finland","FI",5,"Luxembourg","LU",0
227,1988,14,"Finland","FI",6,"Netherlands","NL",0
228,1988,14,"Finland","FI",7,"Denmark","DK",0
229,1988,14,"Finland","FI",8,"Ireland","IE",0
230,1988,14,"Finland","FI",9,"United Kingdom","UK",0
231,1988,14,"Finland","FI",10,"Greece","EL",0
232,1988,14,"Finland","FI",11,"Portugal","PT",0
233,1988,14,"Finland","FI",12,"Spain","ES",0
234,1988,14,"Finland","FI",13,"Austria","AT",0
235,1988,14,"Finland","FI",15,"Sweden","SE",0
236,1988,14,"Finland","FI",29,"Iceland","IS",0
237,1988,14,"Finland","FI",31,"Norway","NO",0
238,1988,14,"Finland","FI",32,"Switzerland","CH",0
239,1988,15,"Sweden","SE",1,"Belgium","BE",0
240,1988,15,"Sweden","SE",2,"France","FR",0
241,1988,15,"Sweden","SE",3,"Germany","DE",0
242,1988,15,"Sweden","SE",4,"Italy","IT",0
243,1988,15,"Sweden","SE",5,"Luxembourg","LU",0
244,1988,15,"Sweden","SE",6,"Netherlands","NL",0
245,1988,15,"Sweden","SE",7,"Denmark","DK",0
246,1988,15,"Sweden","SE",8,"Ireland","IE",0
247,1988,15,"Sweden","SE",9,"United Kingdom","UK",0
248,1988,15,"Sweden","SE",10,"Greece","EL",0
249,1988,15,"Sweden","SE",11,"Portugal","PT",0
250,1988,15,"Sweden","SE",12,"Spain","ES",0
251,1988,15,"Sweden","SE",13,"Austria","AT",0
252,1988,15,"Sweden","SE",14,"Finland","FI",0
253,1988,15,"Sweden","SE",29,"Iceland","IS",0
254,1988,15,"Sweden","SE",31,"Norway","NO",0
255,1988,15,"Sweden","SE",32,"Switzerland","CH",0
256,1988,29,"Iceland","IS",1,"Belgium","BE",0
257,1988,29,"Iceland","IS",2,"France","FR",0
258,1988,29,"Iceland","IS",3,"Germany","DE",0
259,1988,29,"Iceland","IS",4,"Italy","IT",0
260,1988,29,"Iceland","IS",5,"Luxembourg","LU",0
261,1988,29,"Iceland","IS",6,"Netherlands","NL",0
262,1988,29,"Iceland","IS",7,"Denmark","DK",0
263,1988,29,"Iceland","IS",8,"Ireland","IE",0
264,1988,29,"Iceland","IS",9,"United Kingdom","UK",0
265,1988,29,"Iceland","IS",10,"Greece","EL",0
266,1988,29,"Iceland","IS",11,"Portugal","PT",0
267,1988,29,"Iceland","IS",12,"Spain","ES",0
268,1988,29,"Iceland","IS",13,"Austria","AT",0
269,1988,29,"Iceland","IS",14,"Finland","FI",0
270,1988,29,"Iceland","IS",15,"Sweden","SE",0
271,1988,29,"Iceland","IS",31,"Norway","NO",0
272,1988,29,"Iceland","IS",32,"Switzerland","CH",0
273,1988,31,"Norway","NO",1,"Belgium","BE",0
274,1988,31,"Norway","NO",2,"France","FR",0
275,1988,31,"Norway","NO",3,"Germany","DE",0
276,1988,31,"Norway","NO",4,"Italy","IT",0
277,1988,31,"Norway","NO",5,"Luxembourg","LU",0
278,1988,31,"Norway","NO",6,"Netherlands","NL",0
279,1988,31,"Norway","NO",7,"Denmark","DK",0
280,1988,31,"Norway","NO",8,"Ireland","IE",0
281,1988,31,"Norway","NO",9,"United Kingdom","UK",0
282,1988,31,"Norway","NO",10,"Greece","EL",0
283,1988,31,"Norway","NO",11,"Portugal","PT",0
284,1988,31,"Norway","NO",12,"Spain","ES",0
285,1988,31,"Norway","NO",13,"Austria","AT",0
286,1988,31,"Norway","NO",14,"Finland","FI",0
287,1988,31,"Norway","NO",15,"Sweden","SE",0
288,1988,31,"Norway","NO",29,"Iceland","IS",0
289,1988,31,"Norway","NO",32,"Switzerland","CH",0
290,1988,32,"Switzerland","CH",1,"Belgium","BE",0
291,1988,32,"Switzerland","CH",2,"France","FR",0
292,1988,32,"Switzerland","CH",3,"Germany","DE",0
293,1988,32,"Switzerland","CH",4,"Italy","IT",0
294,1988,32,"Switzerland","CH",5,"Luxembourg","LU",0
295,1988,32,"Switzerland","CH",6,"Netherlands","NL",0
296,1988,32,"Switzerland","CH",7,"Denmark","DK",0
297,1988,32,"Switzerland","CH",8,"Ireland","IE",0
298,1988,32,"Switzerland","CH",9,"United Kingdom","UK",0
299,1988,32,"Switzerland","CH",10,"Greece","EL",0
300,1988,32,"Switzerland","CH",11,"Portugal","PT",0
301,1988,32,"Switzerland","CH",12,"Spain","ES",0
302,1988,32,"Switzerland","CH",13,"Austria","AT",0
303,1988,32,"Switzerland","CH",14,"Finland","FI",0
304,1988,32,"Switzerland","CH",15,"Sweden","SE",0
305,1988,32,"Switzerland","CH",29,"Iceland","IS",0
306,1988,32,"Switzerland","CH",31,"Norway","NO",0
307,1988,34,"Commission","EC",1,"Belgium","BE",0
308,1988,34,"Commission","EC",2,"France","FR",0
309,1988,34,"Commission","EC",3,"Germany","DE",1
310,1988,34,"Commission","EC",4,"Italy","IT",0
311,1988,34,"Commission","EC",5,"Luxembourg","LU",0
312,1988,34,"Commission","EC",6,"Netherlands","NL",0
313,1988,34,"Commission","EC",7,"Denmark","DK",0
314,1988,34,"Commission","EC",8,"Ireland","IE",0
315,1988,34,"Commission","EC",9,"United Kingdom","UK",0
316,1988,34,"Commission","EC",10,"Greece","EL",0
317,1988,34,"Commission","EC",11,"Portugal","PT",0
318,1988,34,"Commission","EC",12,"Spain","ES",0
319,1988,34,"Commission","EC",13,"Austria","AT",0
320,1988,34,"Commission","EC",14,"Finland","FI",0
321,1988,34,"Commission","EC",15,"Sweden","SE",0
322,1988,34,"Commission","EC",29,"Iceland","IS",0
323,1988,34,"Commission","EC",31,"Norway","NO",0
324,1988,34,"Commission","EC",32,"Switzerland","CH",0
325,1988,35,"European Free Trade Association","EFTA",1,"Belgium","BE",0
326,1988,35,"European Free Trade Association","EFTA",2,"France","FR",0
327,1988,35,"European Free Trade Association","EFTA",3,"Germany","DE",0
328,1988,35,"European Free Trade Association","EFTA",4,"Italy","IT",0
329,1988,35,"European Free Trade Association","EFTA",5,"Luxembourg","LU",0
330,1988,35,"European Free Trade Association","EFTA",6,"Netherlands","NL",0
331,1988,35,"European Free Trade Association","EFTA",7,"Denmark","DK",0
332,1988,35,"European Free Trade Association","EFTA",8,"Ireland","IE",0
333,1988,35,"European Free Trade Association","EFTA",9,"United Kingdom","UK",0
334,1988,35,"European Free Trade Association","EFTA",10,"Greece","EL",0
335,1988,35,"European Free Trade Association","EFTA",11,"Portugal","PT",0
336,1988,35,"European Free Trade Association","EFTA",12,"Spain","ES",0
337,1988,35,"European Free Trade Association","EFTA",13,"Austria","AT",0
338,1988,35,"European Free Trade Association","EFTA",14,"Finland","FI",0
339,1988,35,"European Free Trade Association","EFTA",15,"Sweden","SE",0
340,1988,35,"European Free Trade Association","EFTA",29,"Iceland","IS",0
341,1988,35,"European Free Trade Association","EFTA",31,"Norway","NO",0
342,1988,35,"European Free Trade Association","EFTA",32,"Switzerland","CH",0
343,1989,1,"Belgium","BE",2,"France","FR",0
344,1989,1,"Belgium","BE",3,"Germany","DE",2
345,1989,1,"Belgium","BE",4,"Italy","IT",0
346,1989,1,"Belgium","BE",5,"Luxembourg","LU",0
347,1989,1,"Belgium","BE",6,"Netherlands","NL",1
348,1989,1,"Belgium","BE",7,"Denmark","DK",0
349,1989,1,"Belgium","BE",8,"Ireland","IE",0
350,1989,1,"Belgium","BE",9,"United Kingdom","UK",0
351,1989,1,"Belgium","BE",10,"Greece","EL",1
352,1989,1,"Belgium","BE",11,"Portugal","PT",0
353,1989,1,"Belgium","BE",12,"Spain","ES",0
354,1989,1,"Belgium","BE",13,"Austria","AT",0
355,1989,1,"Belgium","BE",14,"Finland","FI",0
356,1989,1,"Belgium","BE",15,"Sweden","SE",0
357,1989,1,"Belgium","BE",29,"Iceland","IS",0
358,1989,1,"Belgium","BE",31,"Norway","NO",0
359,1989,1,"Belgium","BE",32,"Switzerland","CH",0
360,1989,2,"France","FR",1,"Belgium","BE",3
361,1989,2,"France","FR",3,"Germany","DE",10
362,1989,2,"France","FR",4,"Italy","IT",5
363,1989,2,"France","FR",5,"Luxembourg","LU",0
364,1989,2,"France","FR",6,"Netherlands","NL",3
365,1989,2,"France","FR",7,"Denmark","DK",2
366,1989,2,"France","FR",8,"Ireland","IE",0
367,1989,2,"France","FR",9,"United Kingdom","UK",5
368,1989,2,"France","FR",10,"Greece","EL",2
369,1989,2,"France","FR",11,"Portugal","PT",0
370,1989,2,"France","FR",12,"Spain","ES",4
371,1989,2,"France","FR",13,"Austria","AT",0
372,1989,2,"France","FR",14,"Finland","FI",0
373,1989,2,"France","FR",15,"Sweden","SE",0
374,1989,2,"France","FR",29,"Iceland","IS",0
375,1989,2,"France","FR",31,"Norway","NO",0
376,1989,2,"France","FR",32,"Switzerland","CH",0
377,1989,3,"Germany","DE",1,"Belgium","BE",2
378,1989,3,"Germany","DE",2,"France","FR",0
379,1989,3,"Germany","DE",4,"Italy","IT",0
380,1989,3,"Germany","DE",5,"Luxembourg","LU",0
381,1989,3,"Germany","DE",6,"Netherlands","NL",3
382,1989,3,"Germany","DE",7,"Denmark","DK",2
383,1989,3,"Germany","DE",8,"Ireland","IE",0
384,1989,3,"Germany","DE",9,"United Kingdom","UK",2
385,1989,3,"Germany","DE",10,"Greece","EL",2
386,1989,3,"Germany","DE",11,"Portugal","PT",0
387,1989,3,"Germany","DE",12,"Spain","ES",2
388,1989,3,"Germany","DE",13,"Austria","AT",0
389,1989,3,"Germany","DE",14,"Finland","FI",0
390,1989,3,"Germany","DE",15,"Sweden","SE",0
391,1989,3,"Germany","DE",29,"Iceland","IS",0
392,1989,3,"Germany","DE",31,"Norway","NO",0
393,1989,3,"Germany","DE",32,"Switzerland","CH",0
394,1989,4,"Italy","IT",1,"Belgium","BE",0
395,1989,4,"Italy","IT",2,"France","FR",5
396,1989,4,"Italy","IT",3,"Germany","DE",1
397,1989,4,"Italy","IT",5,"Luxembourg","LU",0
398,1989,4,"Italy","IT",6,"Netherlands","NL",0
399,1989,4,"Italy","IT",7,"Denmark","DK",0
400,1989,4,"Italy","IT",8,"Ireland","IE",0
401,1989,4,"Italy","IT",9,"United Kingdom","UK",2
402,1989,4,"Italy","IT",10,"Greece","EL",0
403,1989,4,"Italy","IT",11,"Portugal","PT",0
404,1989,4,"Italy","IT",12,"Spain","ES",2
405,1989,4,"Italy","IT",13,"Austria","AT",0
406,1989,4,"Italy","IT",14,"Finland","FI",0
407,1989,4,"Italy","IT",15,"Sweden","SE",0
408,1989,4,"Italy","IT",29,"Iceland","IS",0
409,1989,4,"Italy","IT",31,"Norway","NO",0
410,1989,4,"Italy","IT",32,"Switzerland","CH",0
411,1989,5,"Luxembourg","LU",1,"Belgium","BE",0
412,1989,5,"Luxembourg","LU",2,"France","FR",0
413,1989,5,"Luxembourg","LU",3,"Germany","DE",0
414,1989,5,"Luxembourg","LU",4,"Italy","IT",0
415,1989,5,"Luxembourg","LU",6,"Netherlands","NL",0
416,1989,5,"Luxembourg","LU",7,"Denmark","DK",0
417,1989,5,"Luxembourg","LU",8,"Ireland","IE",0
418,1989,5,"Luxembourg","LU",9,"United Kingdom","UK",0
419,1989,5,"Luxembourg","LU",10,"Greece","EL",0
420,1989,5,"Luxembourg","LU",11,"Portugal","PT",0
421,1989,5,"Luxembourg","LU",12,"Spain","ES",0
422,1989,5,"Luxembourg","LU",13,"Austria","AT",0
423,1989,5,"Luxembourg","LU",14,"Finland","FI",0
424,1989,5,"Luxembourg","LU",15,"Sweden","SE",0
425,1989,5,"Luxembourg","LU",29,"Iceland","IS",0
426,1989,5,"Luxembourg","LU",31,"Norway","NO",0
427,1989,5,"Luxembourg","LU",32,"Switzerland","CH",0
428,1989,6,"Netherlands","NL",1,"Belgium","BE",0
429,1989,6,"Netherlands","NL",2,"France","FR",1
430,1989,6,"Netherlands","NL",3,"Germany","DE",1
431,1989,6,"Netherlands","NL",4,"Italy","IT",0
432,1989,6,"Netherlands","NL",5,"Luxembourg","LU",0
433,1989,6,"Netherlands","NL",7,"Denmark","DK",2
434,1989,6,"Netherlands","NL",8,"Ireland","IE",0
435,1989,6,"Netherlands","NL",9,"United Kingdom","UK",0
436,1989,6,"Netherlands","NL",10,"Greece","EL",1
437,1989,6,"Netherlands","NL",11,"Portugal","PT",0
438,1989,6,"Netherlands","NL",12,"Spain","ES",0
439,1989,6,"Netherlands","NL",13,"Austria","AT",0
440,1989,6,"Netherlands","NL",14,"Finland","FI",0
441,1989,6,"Netherlands","NL",15,"Sweden","SE",0
442,1989,6,"Netherlands","NL",29,"Iceland","IS",0
443,1989,6,"Netherlands","NL",31,"Norway","NO",0
444,1989,6,"Netherlands","NL",32,"Switzerland","CH",0
445,1989,7,"Denmark","DK",1,"Belgium","BE",1
446,1989,7,"Denmark","DK",2,"France","FR",1
447,1989,7,"Denmark","DK",3,"Germany","DE",1
448,1989,7,"Denmark","DK",4,"Italy","IT",0
449,1989,7,"Denmark","DK",5,"Luxembourg","LU",0
450,1989,7,"Denmark","DK",6,"Netherlands","NL",1
451,1989,7,"Denmark","DK",8,"Ireland","IE",0
452,1989,7,"Denmark","DK",9,"United Kingdom","UK",0
453,1989,7,"Denmark","DK",10,"Greece","EL",0
454,1989,7,"Denmark","DK",11,"Portugal","PT",0
455,1989,7,"Denmark","DK",12,"Spain","ES",0
456,1989,7,"Denmark","DK",13,"Austria","AT",0
457,1989,7,"Denmark","DK",14,"Finland","FI",0
458,1989,7,"Denmark","DK",15,"Sweden","SE",0
459,1989,7,"Denmark","DK",29,"Iceland","IS",0
460,1989,7,"Denmark","DK",31,"Norway","NO",0
461,1989,7,"Denmark","DK",32,"Switzerland","CH",0
462,1989,8,"Ireland","IE",1,"Belgium","BE",0
463,1989,8,"Ireland","IE",2,"France","FR",0
464,1989,8,"Ireland","IE",3,"Germany","DE",0
465,1989,8,"Ireland","IE",4,"Italy","IT",0
466,1989,8,"Ireland","IE",5,"Luxembourg","LU",0
467,1989,8,"Ireland","IE",6,"Netherlands","NL",0
468,1989,8,"Ireland","IE",7,"Denmark","DK",0
469,1989,8,"Ireland","IE",9,"United Kingdom","UK",0
470,1989,8,"Ireland","IE",10,"Greece","EL",0
471,1989,8,"Ireland","IE",11,"Portugal","PT",0
472,1989,8,"Ireland","IE",12,"Spain","ES",0
473,1989,8,"Ireland","IE",13,"Austria","AT",0
474,1989,8,"Ireland","IE",14,"Finland","FI",0
475,1989,8,"Ireland","IE",15,"Sweden","SE",0
476,1989,8,"Ireland","IE",29,"Iceland","IS",0
477,1989,8,"Ireland","IE",31,"Norway","NO",0
478,1989,8,"Ireland","IE",32,"Switzerland","CH",0
479,1989,9,"United Kingdom","UK",1,"Belgium","BE",1
480,1989,9,"United Kingdom","UK",2,"France","FR",2
481,1989,9,"United Kingdom","UK",3,"Germany","DE",6
482,1989,9,"United Kingdom","UK",4,"Italy","IT",1
483,1989,9,"United Kingdom","UK",5,"Luxembourg","LU",1
484,1989,9,"United Kingdom","UK",6,"Netherlands","NL",2
