"key_ID","year","comment_by_ID","comment_by","comment_by_code","notification_by_ID","notification_by","notification_by_code","count_comments"
485,1995,35,"European Free Trade Association","EFTA",6,"Netherlands","NL",1
486,1996,1,"Belgium","BE",6,"Netherlands","NL",1
487,1996,2,"France","FR",1,"Belgium","BE",1
488,1996,2,"France","FR",3,"Germany","DE",7
489,1996,2,"France","FR",4,"Italy","IT",6
490,1996,2,"France","FR",6,"Netherlands","NL",5
491,1996,2,"France","FR",7,"Denmark","DK",1
492,1996,2,"France","FR",9,"United Kingdom","UK",5
493,1996,2,"France","FR",11,"Portugal","PT",2
494,1996,2,"France","FR",12,"Spain","ES",4
495,1996,2,"France","FR",13,"Austria","AT",3
496,1996,2,"France","FR",14,"Finland","FI",2
497,1996,2,"France","FR",15,"Sweden","SE",2
498,1996,3,"Germany","DE",2,"France","FR",3
499,1996,3,"Germany","DE",4,"Italy","IT",1
500,1996,3,"Germany","DE",6,"Netherlands","NL",1
501,1996,3,"Germany","DE",10,"Greece","EL",2
502,1996,3,"Germany","DE",11,"Portugal","PT",1
503,1996,3,"Germany","DE",13,"Austria","AT",1
504,1996,3,"Germany","DE",14,"Finland","FI",1
505,1996,3,"Germany","DE",15,"Sweden","SE",3
506,1996,4,"Italy","IT",2,"France","FR",4
507,1996,4,"Italy","IT",3,"Germany","DE",7
508,1996,4,"Italy","IT",6,"Netherlands","NL",3
509,1996,4,"Italy","IT",9,"United Kingdom","UK",3
510,1996,4,"Italy","IT",11,"Portugal","PT",3
511,1996,4,"Italy","IT",12,"Spain","ES",1
512,1996,4,"Italy","IT",13,"Austria","AT",2
513,1996,4,"Italy","IT",15,"Sweden","SE",6
514,1996,6,"Netherlands","NL",2,"France","FR",1
515,1996,6,"Netherlands","NL",3,"Germany","DE",6
516,1996,6,"Netherlands","NL",4,"Italy","IT",1
517,1996,6,"Netherlands","NL",7,"Denmark","DK",2
518,1996,6,"Netherlands","NL",9,"United Kingdom","UK",1
519,1996,6,"Netherlands","NL",10,"Greece","EL",4
520,1996,6,"Netherlands","NL",11,"Portugal","PT",1
521,1996,6,"Netherlands","NL",12,"Spain","ES",1
522,1996,6,"Netherlands","NL",13,"Austria","AT",1
523,1996,6,"Netherlands","NL",15,"Sweden","SE",1
524,1996,7,"Denmark","DK",2,"France","FR",1
525,1996,7,"Denmark","DK",4,"Italy","IT",2
526,1996,9,"United Kingdom","UK",1,"Belgium","BE",1
527,1996,9,"United Kingdom","UK",2,"France","FR",1
528,1996,9,"United Kingdom","UK",3,"Germany","DE",3
529,1996,9,"United Kingdom","UK",4,"Italy","IT",3
530,1996,9,"United Kingdom","UK",6,"Netherlands","NL",5
531,1996,9,"United Kingdom","UK",7,"Denmark","DK",2
532,1996,9,"United Kingdom","UK",10,"Greece","EL",5
533,1996,9,"United Kingdom","UK",12,"Spain","ES",2
534,1996,9,"United Kingdom","UK",13,"Austria","AT",3
535,1996,9,"United Kingdom","UK",14,"Finland","FI",2
536,1996,9,"United Kingdom","UK",15,"Sweden","SE",3
537,1996,11,"Portugal","PT",6,"Netherlands","NL",1
538,1996,11,"Portugal","PT",7,"Denmark","DK",1
539,1996,11,"Portugal","PT",12,"Spain","ES",1
540,1996,12,"Spain","ES",1,"Belgium","BE",4
541,1996,12,"Spain","ES",2,"France","FR",5
542,1996,12,"Spain","ES",3,"Germany","DE",8
543,1996,12,"Spain","ES",4,"Italy","IT",2
544,1996,12,"Spain","ES",6,"Netherlands","NL",17
545,1996,12,"Spain","ES",7,"Denmark","DK",3
546,1996,12,"Spain","ES",9,"United Kingdom","UK",1
547,1996,12,"Spain","ES",10,"Greece","EL",5
548,1996,12,"Spain","ES",11,"Portugal","PT",1
549,1996,12,"Spain","ES",13,"Austria","AT",4
550,1996,12,"Spain","ES",14,"Finland","FI",2
551,1996,12,"Spain","ES",15,"Sweden","SE",2
552,1996,13,"Austria","AT",2,"France","FR",1
553,1996,13,"Austria","AT",3,"Germany","DE",3
554,1996,13,"Austria","AT",4,"Italy","IT",1
555,1996,13,"Austria","AT",6,"Netherlands","NL",2
556,1996,13,"Austria","AT",7,"Denmark","DK",1
557,1996,13,"Austria","AT",10,"Greece","EL",1
558,1996,13,"Austria","AT",15,"Sweden","SE",2
559,1996,14,"Finland","FI",1,"Belgium","BE",1
560,1996,14,"Finland","FI",2,"France","FR",1
561,1996,14,"Finland","FI",4,"Italy","IT",1
562,1996,14,"Finland","FI",7,"Denmark","DK",1
563,1996,14,"Finland","FI",9,"United Kingdom","UK",1
564,1996,14,"Finland","FI",15,"Sweden","SE",1
565,1996,15,"Sweden","SE",2,"France","FR",1
566,1996,15,"Sweden","SE",3,"Germany","DE",1
567,1996,15,"Sweden","SE",9,"United Kingdom","UK",1
568,1996,15,"Sweden","SE",11,"Portugal","PT",8
569,1996,34,"Commission","EC",1,"Belgium","BE",10
570,1996,34,"Commission","EC",2,"France","FR",12
571,1996,34,"Commission","EC",3,"Germany","DE",35
572,1996,34,"Commission","EC",4,"Italy","IT",9
573,1996,34,"Commission","EC",6,"Netherlands","NL",26
574,1996,34,"Commission","EC",7,"Denmark","DK",6
575,1996,34,"Commission","EC",8,"Ireland","IE",2
576,1996,34,"Commission","EC",9,"United Kingdom","UK",21
577,1996,34,"Commission","EC",10,"Greece","EL",5
578,1996,34,"Commission","EC",11,"Portugal","PT",2
579,1996,34,"Commission","EC",12,"Spain","ES",3
580,1996,34,"Commission","EC",13,"Austria","AT",27
581,1996,34,"Commission","EC",14,"Finland","FI",7
582,1996,34,"Commission","EC",15,"Sweden","SE",12
583,1996,34,"Commission","EC",31,"Norway","NO",23
584,1996,34,"Commission","EC",32,"Switzerland","CH",4
585,1996,35,"European Free Trade Association","EFTA",2,"France","FR",1
586,1996,35,"European Free Trade Association","EFTA",9,"United Kingdom","UK",1
587,1996,35,"European Free Trade Association","EFTA",13,"Austria","AT",1
588,1996,35,"European Free Trade Association","EFTA",14,"Finland","FI",1
589,1997,1,"Belgium","BE",4,"Italy","IT",1
590,1997,1,"Belgium","BE",6,"Netherlands","NL",2
591,1997,1,"Belgium","BE",12,"Spain","ES",1
592,1997,2,"France","FR",1,"Belgium","BE",3
593,1997,2,"France","FR",3,"Germany","DE",7
594,1997,2,"France","FR",4,"Italy","IT",3
595,1997,2,"France","FR",6,"Netherlands","NL",6
596,1997,2,"France","FR",7,"Denmark","DK",1
597,1997,2,"France","FR",9,"United Kingdom","UK",1
598,1997,2,"France","FR",10,"Greece","EL",2
599,1997,2,"France","FR",12,"Spain","ES",3
600,1997,2,"France","FR",13,"Austria","AT",3
601,1997,2,"France","FR",14,"Finland","FI",1
602,1997,2,"France","FR",15,"Sweden","SE",2
603,1997,3,"Germany","DE",1,"Belgium","BE",2
604,1997,3,"Germany","DE",2,"France","FR",9
605,1997,3,"Germany","DE",4,"Italy","IT",2
606,1997,3,"Germany","DE",6,"Netherlands","NL",13
607,1997,3,"Germany","DE",7,"Denmark","DK",1
608,1997,3,"Germany","DE",9,"United Kingdom","UK",1
609,1997,3,"Germany","DE",10,"Greece","EL",1
610,1997,3,"Germany","DE",12,"Spain","ES",3
611,1997,3,"Germany","DE",13,"Austria","AT",2
612,1997,3,"Germany","DE",14,"Finland","FI",2
613,1997,3,"Germany","DE",15,"Sweden","SE",1
614,1997,4,"Italy","IT",1,"Belgium","BE",2
615,1997,4,"Italy","IT",2,"France","FR",5
616,1997,4,"Italy","IT",3,"Germany","DE",12
617,1997,4,"Italy","IT",6,"Netherlands","NL",5
618,1997,4,"Italy","IT",7,"Denmark","DK",7
619,1997,4,"Italy","IT",9,"United Kingdom","UK",7
620,1997,4,"Italy","IT",10,"Greece","EL",1
621,1997,4,"Italy","IT",12,"Spain","ES",2
622,1997,4,"Italy","IT",13,"Austria","AT",9
623,1997,6,"Netherlands","NL",1,"Belgium","BE",1
624,1997,6,"Netherlands","NL",2,"France","FR",8
625,1997,6,"Netherlands","NL",3,"Germany","DE",3
626,1997,6,"Netherlands","NL",4,"Italy","IT",1
627,1997,6,"Netherlands","NL",7,"Denmark","DK",5
628,1997,6,"Netherlands","NL",12,"Spain","ES",3
629,1997,6,"Netherlands","NL",13,"Austria","AT",4
630,1997,6,"Netherlands","NL",14,"Finland","FI",3
631,1997,7,"Denmark","DK",6,"Netherlands","NL",1
632,1997,7,"Denmark","DK",12,"Spain","ES",1
633,1997,7,"Denmark","DK",13,"Austria","AT",1
634,1997,8,"Ireland","IE",3,"Germany","DE",1
635,1997,9,"United Kingdom","UK",1,"Belgium","BE",1
636,1997,9,"United Kingdom","UK",2,"France","FR",3
637,1997,9,"United Kingdom","UK",3,"Germany","DE",4
638,1997,9,"United Kingdom","UK",4,"Italy","IT",3
639,1997,9,"United Kingdom","UK",6,"Netherlands","NL",15
640,1997,9,"United Kingdom","UK",10,"Greece","EL",1
641,1997,9,"United Kingdom","UK",11,"Portugal","PT",2
642,1997,9,"United Kingdom","UK",12,"Spain","ES",3
643,1997,9,"United Kingdom","UK",13,"Austria","AT",7
644,1997,11,"Portugal","PT",9,"United Kingdom","UK",2
645,1997,11,"Portugal","PT",12,"Spain","ES",2
646,1997,12,"Spain","ES",1,"Belgium","BE",2
647,1997,12,"Spain","ES",2,"France","FR",6
648,1997,12,"Spain","ES",3,"Germany","DE",1
649,1997,12,"Spain","ES",4,"Italy","IT",3
650,1997,12,"Spain","ES",6,"Netherlands","NL",23
651,1997,12,"Spain","ES",7,"Denmark","DK",3
652,1997,12,"Spain","ES",8,"Ireland","IE",1
653,1997,12,"Spain","ES",9,"United Kingdom","UK",3
654,1997,12,"Spain","ES",10,"Greece","EL",1
655,1997,12,"Spain","ES",11,"Portugal","PT",1
656,1997,12,"Spain","ES",13,"Austria","AT",3
657,1997,12,"Spain","ES",14,"Finland","FI",1
658,1997,13,"Austria","AT",2,"France","FR",2
659,1997,13,"Austria","AT",3,"Germany","DE",3
660,1997,13,"Austria","AT",4,"Italy","IT",1
661,1997,13,"Austria","AT",6,"Netherlands","NL",9
662,1997,13,"Austria","AT",10,"Greece","EL",1
663,1997,13,"Austria","AT",12,"Spain","ES",1
664,1997,13,"Austria","AT",15,"Sweden","SE",1
665,1997,14,"Finland","FI",2,"France","FR",1
666,1997,14,"Finland","FI",6,"Netherlands","NL",1
667,1997,14,"Finland","FI",12,"Spain","ES",1
668,1997,15,"Sweden","SE",2,"France","FR",1
669,1997,15,"Sweden","SE",7,"Denmark","DK",1
670,1997,15,"Sweden","SE",12,"Spain","ES",1
671,1997,15,"Sweden","SE",13,"Austria","AT",2
672,1997,34,"Commission","EC",1,"Belgium","BE",11
673,1997,34,"Commission","EC",2,"France","FR",17
674,1997,34,"Commission","EC",3,"Germany","DE",16
675,1997,34,"Commission","EC",4,"Italy","IT",11
676,1997,34,"Commission","EC",6,"Netherlands","NL",63
677,1997,34,"Commission","EC",7,"Denmark","DK",22
678,1997,34,"Commission","EC",8,"Ireland","IE",3
679,1997,34,"Commission","EC",9,"United Kingdom","UK",15
680,1997,34,"Commission","EC",10,"Greece","EL",8
681,1997,34,"Commission","EC",11,"Portugal","PT",2
682,1997,34,"Commission","EC",12,"Spain","ES",15
683,1997,34,"Commission","EC",13,"Austria","AT",32
684,1997,34,"Commission","EC",14,"Finland","FI",8
685,1997,34,"Commission","EC",15,"Sweden","SE",10
686,1997,34,"Commission","EC",29,"Iceland","IS",1
687,1997,34,"Commission","EC",31,"Norway","NO",5
688,1997,34,"Commission","EC",32,"Switzerland","CH",6
689,1997,35,"European Free Trade Association","EFTA",2,"France","FR",1
690,1997,35,"European Free Trade Association","EFTA",6,"Netherlands","NL",1
691,1997,35,"European Free Trade Association","EFTA",14,"Finland","FI",1
692,1998,1,"Belgium","BE",2,"France","FR",1
693,1998,1,"Belgium","BE",3,"Germany","DE",1
694,1998,2,"France","FR",1,"Belgium","BE",2
695,1998,2,"France","FR",3,"Germany","DE",3
696,1998,2,"France","FR",4,"Italy","IT",5
697,1998,2,"France","FR",6,"Netherlands","NL",7
698,1998,2,"France","FR",7,"Denmark","DK",4
699,1998,2,"France","FR",9,"United Kingdom","UK",1
700,1998,2,"France","FR",10,"Greece","EL",1
701,1998,2,"France","FR",11,"Portugal","PT",1
702,1998,2,"France","FR",13,"Austria","AT",4
703,1998,2,"France","FR",14,"Finland","FI",2
704,1998,2,"France","FR",15,"Sweden","SE",3
705,1998,3,"Germany","DE",1,"Belgium","BE",3
706,1998,3,"Germany","DE",2,"France","FR",1
707,1998,3,"Germany","DE",4,"Italy","IT",1
708,1998,3,"Germany","DE",6,"Netherlands","NL",3
709,1998,3,"Germany","DE",7,"Denmark","DK",1
710,1998,3,"Germany","DE",9,"United Kingdom","UK",2
711,1998,3,"Germany","DE",10,"Greece","EL",1
712,1998,3,"Germany","DE",12,"Spain","ES",1
713,1998,3,"Germany","DE",13,"Austria","AT",1
714,1998,3,"Germany","DE",15,"Sweden","SE",2
715,1998,4,"Italy","IT",1,"Belgium","BE",6
716,1998,4,"Italy","IT",2,"France","FR",5
717,1998,4,"Italy","IT",3,"Germany","DE",10
718,1998,4,"Italy","IT",6,"Netherlands","NL",7
719,1998,4,"Italy","IT",7,"Denmark","DK",17
720,1998,4,"Italy","IT",8,"Ireland","IE",1
721,1998,4,"Italy","IT",9,"United Kingdom","UK",4
722,1998,4,"Italy","IT",10,"Greece","EL",4
723,1998,4,"Italy","IT",12,"Spain","ES",2
724,1998,4,"Italy","IT",13,"Austria","AT",6
725,1998,4,"Italy","IT",14,"Finland","FI",4
726,1998,6,"Netherlands","NL",1,"Belgium","BE",1
727,1998,6,"Netherlands","NL",3,"Germany","DE",2
728,1998,6,"Netherlands","NL",4,"Italy","IT",3
729,1998,6,"Netherlands","NL",7,"Denmark","DK",2
730,1998,6,"Netherlands","NL",9,"United Kingdom","UK",1
731,1998,6,"Netherlands","NL",13,"Austria","AT",1
732,1998,6,"Netherlands","NL",15,"Sweden","SE",4
733,1998,7,"Denmark","DK",2,"France","FR",4
734,1998,7,"Denmark","DK",9,"United Kingdom","UK",2
735,1998,7,"Denmark","DK",15,"Sweden","SE",1
736,1998,8,"Ireland","IE",6,"Netherlands","NL",1
737,1998,9,"United Kingdom","UK",1,"Belgium","BE",1
738,1998,9,"United Kingdom","UK",2,"France","FR",4
739,1998,9,"United Kingdom","UK",3,"Germany","DE",2
740,1998,9,"United Kingdom","UK",4,"Italy","IT",3
741,1998,9,"United Kingdom","UK",6,"Netherlands","NL",2
742,1998,9,"United Kingdom","UK",7,"Denmark","DK",2
743,1998,9,"United Kingdom","UK",10,"Greece","EL",1
744,1998,9,"United Kingdom","UK",13,"Austria","AT",4
745,1998,9,"United Kingdom","UK",15,"Sweden","SE",1
746,1998,10,"Greece","EL",4,"Italy","IT",1
747,1998,11,"Portugal","PT",4,"Italy","IT",2
748,1998,11,"Portugal","PT",7,"Denmark","DK",2
749,1998,12,"Spain","ES",1,"Belgium","BE",3
750,1998,12,"Spain","ES",2,"France","FR",7
751,1998,12,"Spain","ES",4,"Italy","IT",2
752,1998,12,"Spain","ES",6,"Netherlands","NL",10
753,1998,12,"Spain","ES",7,"Denmark","DK",4
754,1998,12,"Spain","ES",9,"United Kingdom","UK",1
755,1998,12,"Spain","ES",10,"Greece","EL",1
756,1998,12,"Spain","ES",11,"Portugal","PT",4
757,1998,12,"Spain","ES",13,"Austria","AT",3
758,1998,12,"Spain","ES",15,"Sweden","SE",1
759,1998,13,"Austria","AT",1,"Belgium","BE",2
760,1998,13,"Austria","AT",2,"France","FR",4
761,1998,13,"Austria","AT",3,"Germany","DE",3
762,1998,13,"Austria","AT",6,"Netherlands","NL",3
763,1998,13,"Austria","AT",7,"Denmark","DK",4
764,1998,13,"Austria","AT",10,"Greece","EL",1
765,1998,13,"Austria","AT",11,"Portugal","PT",1
766,1998,13,"Austria","AT",12,"Spain","ES",1
767,1998,14,"Finland","FI",1,"Belgium","BE",1
768,1998,14,"Finland","FI",6,"Netherlands","NL",1
769,1998,14,"Finland","FI",7,"Denmark","DK",3
770,1998,14,"Finland","FI",12,"Spain","ES",1
771,1998,15,"Sweden","SE",2,"France","FR",3
772,1998,15,"Sweden","SE",6,"Netherlands","NL",1
773,1998,15,"Sweden","SE",7,"Denmark","DK",2
774,1998,15,"Sweden","SE",9,"United Kingdom","UK",1
775,1998,15,"Sweden","SE",12,"Spain","ES",1
776,1998,15,"Sweden","SE",13,"Austria","AT",3
777,1998,34,"Commission","EC",1,"Belgium","BE",16
778,1998,34,"Commission","EC",2,"France","FR",19
779,1998,34,"Commission","EC",3,"Germany","DE",15
780,1998,34,"Commission","EC",4,"Italy","IT",12
781,1998,34,"Commission","EC",5,"Luxembourg","LU",2
782,1998,34,"Commission","EC",6,"Netherlands","NL",17
783,1998,34,"Commission","EC",7,"Denmark","DK",17
784,1998,34,"Commission","EC",8,"Ireland","IE",1
785,1998,34,"Commission","EC",9,"United Kingdom","UK",6
786,1998,34,"Commission","EC",10,"Greece","EL",3
787,1998,34,"Commission","EC",11,"Portugal","PT",4
788,1998,34,"Commission","EC",12,"Spain","ES",6
789,1998,34,"Commission","EC",13,"Austria","AT",14
790,1998,34,"Commission","EC",14,"Finland","FI",6
791,1998,34,"Commission","EC",15,"Sweden","SE",8
792,1998,34,"Commission","EC",29,"Iceland","IS",4
793,1998,34,"Commission","EC",31,"Norway","NO",14
794,1998,34,"Commission","EC",32,"Switzerland","CH",7
795,1998,35,"European Free Trade Association","EFTA",6,"Netherlands","NL",1
796,1999,1,"Belgium","BE",2,"France","FR",2
797,1999,1,"Belgium","BE",6,"Netherlands","NL",1
798,1999,2,"France","FR",1,"Belgium","BE",1
799,1999,2,"France","FR",4,"Italy","IT",2
800,1999,2,"France","FR",6,"Netherlands","NL",3
801,1999,2,"France","FR",7,"Denmark","DK",2
802,1999,2,"France","FR",11,"Portugal","PT",1
803,1999,2,"France","FR",12,"Spain","ES",2
804,1999,2,"France","FR",13,"Austria","AT",1
805,1999,2,"France","FR",14,"Finland","FI",1
806,1999,3,"Germany","DE",2,"France","FR",5
807,1999,3,"Germany","DE",4,"Italy","IT",1
808,1999,3,"Germany","DE",6,"Netherlands","NL",7
809,1999,3,"Germany","DE",7,"Denmark","DK",2
810,1999,3,"Germany","DE",9,"United Kingdom","UK",2
811,1999,3,"Germany","DE",10,"Greece","EL",2
812,1999,3,"Germany","DE",12,"Spain","ES",4
813,1999,3,"Germany","DE",13,"Austria","AT",6
814,1999,3,"Germany","DE",14,"Finland","FI",4
815,1999,3,"Germany","DE",15,"Sweden","SE",3
816,1999,4,"Italy","IT",1,"Belgium","BE",5
817,1999,4,"Italy","IT",2,"France","FR",13
818,1999,4,"Italy","IT",3,"Germany","DE",8
819,1999,4,"Italy","IT",6,"Netherlands","NL",19
820,1999,4,"Italy","IT",7,"Denmark","DK",2
821,1999,4,"Italy","IT",9,"United Kingdom","UK",7
822,1999,4,"Italy","IT",10,"Greece","EL",2
823,1999,4,"Italy","IT",11,"Portugal","PT",4
824,1999,4,"Italy","IT",12,"Spain","ES",5
825,1999,4,"Italy","IT",13,"Austria","AT",14
826,1999,4,"Italy","IT",14,"Finland","FI",2
827,1999,4,"Italy","IT",15,"Sweden","SE",2
828,1999,6,"Netherlands","NL",1,"Belgium","BE",2
829,1999,6,"Netherlands","NL",2,"France","FR",2
830,1999,6,"Netherlands","NL",3,"Germany","DE",1
831,1999,6,"Netherlands","NL",4,"Italy","IT",1
832,1999,6,"Netherlands","NL",7,"Denmark","DK",1
833,1999,6,"Netherlands","NL",10,"Greece","EL",1
834,1999,6,"Netherlands","NL",11,"Portugal","PT",1
835,1999,6,"Netherlands","NL",12,"Spain","ES",2
836,1999,6,"Netherlands","NL",13,"Austria","AT",2
837,1999,7,"Denmark","DK",3,"Germany","DE",1
838,1999,7,"Denmark","DK",6,"Netherlands","NL",2
839,1999,7,"Denmark","DK",9,"United Kingdom","UK",2
840,1999,7,"Denmark","DK",13,"Austria","AT",1
841,1999,8,"Ireland","IE",6,"Netherlands","NL",2
842,1999,9,"United Kingdom","UK",1,"Belgium","BE",2
843,1999,9,"United Kingdom","UK",2,"France","FR",2
844,1999,9,"United Kingdom","UK",3,"Germany","DE",6
845,1999,9,"United Kingdom","UK",4,"Italy","IT",2
846,1999,9,"United Kingdom","UK",6,"Netherlands","NL",4
847,1999,9,"United Kingdom","UK",7,"Denmark","DK",1
848,1999,9,"United Kingdom","UK",13,"Austria","AT",1
849,1999,9,"United Kingdom","UK",14,"Finland","FI",3
850,1999,9,"United Kingdom","UK",15,"Sweden","SE",2
851,1999,10,"Greece","EL",9,"United Kingdom","UK",1
852,1999,11,"Portugal","PT",2,"France","FR",3
853,1999,12,"Spain","ES",1,"Belgium","BE",1
854,1999,12,"Spain","ES",2,"France","FR",2
855,1999,12,"Spain","ES",3,"Germany","DE",2
856,1999,12,"Spain","ES",4,"Italy","IT",3
857,1999,12,"Spain","ES",6,"Netherlands","NL",9
858,1999,12,"Spain","ES",7,"Denmark","DK",1
859,1999,12,"Spain","ES",9,"United Kingdom","UK",2
860,1999,12,"Spain","ES",10,"Greece","EL",1
861,1999,12,"Spain","ES",11,"Portugal","PT",2
862,1999,12,"Spain","ES",13,"Austria","AT",3
863,1999,12,"Spain","ES",14,"Finland","FI",1
864,1999,12,"Spain","ES",15,"Sweden","SE",1
865,1999,13,"Austria","AT",1,"Belgium","BE",1
866,1999,13,"Austria","AT",2,"France","FR",1
867,1999,13,"Austria","AT",4,"Italy","IT",2
868,1999,13,"Austria","AT",6,"Netherlands","NL",5
869,1999,13,"Austria","AT",7,"Denmark","DK",3
870,1999,13,"Austria","AT",14,"Finland","FI",1
871,1999,14,"Finland","FI",6,"Netherlands","NL",2
872,1999,14,"Finland","FI",9,"United Kingdom","UK",1
873,1999,14,"Finland","FI",11,"Portugal","PT",1
874,1999,14,"Finland","FI",15,"Sweden","SE",2
875,1999,15,"Sweden","SE",1,"Belgium","BE",1
876,1999,15,"Sweden","SE",7,"Denmark","DK",1
877,1999,15,"Sweden","SE",9,"United Kingdom","UK",1
878,1999,15,"Sweden","SE",11,"Portugal","PT",1
879,1999,15,"Sweden","SE",12,"Spain","ES",1
880,1999,15,"Sweden","SE",13,"Austria","AT",3
881,1999,34,"Commission","EC",1,"Belgium","BE",8
882,1999,34,"Commission","EC",2,"France","FR",13
883,1999,34,"Commission","EC",3,"Germany","DE",32
884,1999,34,"Commission","EC",4,"Italy","IT",11
885,1999,34,"Commission","EC",5,"Luxembourg","LU",1
886,1999,34,"Commission","EC",6,"Netherlands","NL",14
887,1999,34,"Commission","EC",7,"Denmark","DK",18
888,1999,34,"Commission","EC",8,"Ireland","IE",1
889,1999,34,"Commission","EC",9,"United Kingdom","UK",13
890,1999,34,"Commission","EC",10,"Greece","EL",5
891,1999,34,"Commission","EC",11,"Portugal","PT",1
892,1999,34,"Commission","EC",12,"Spain","ES",7
893,1999,34,"Commission","EC",13,"Austria","AT",12
894,1999,34,"Commission","EC",14,"Finland","FI",11
895,1999,34,"Commission","EC",15,"Sweden","SE",5
896,1999,34,"Commission","EC",29,"Iceland","IS",1
897,1999,34,"Commission","EC",31,"Norway","NO",7
898,1999,34,"Commission","EC",32,"Switzerland","CH",9
899,1999,35,"European Free Trade Association","EFTA",6,"Netherlands","NL",1
900,1999,35,"European Free Trade Association","EFTA",15,"Sweden","SE",1
901,2000,1,"Belgium","BE",11,"Portugal","PT",1
902,2000,1,"Belgium","BE",14,"Finland","FI",1
903,2000,2,"France","FR",1,"Belgium","BE",1
904,2000,2,"France","FR",3,"Germany","DE",1
905,2000,2,"France","FR",4,"Italy","IT",5
906,2000,2,"France","FR",6,"Netherlands","NL",4
907,2000,2,"France","FR",7,"Denmark","DK",1
908,2000,2,"France","FR",10,"Greece","EL",5
909,2000,2,"France","FR",11,"Portugal","PT",1
910,2000,2,"France","FR",12,"Spain","ES",1
911,2000,2,"France","FR",15,"Sweden","SE",2
912,2000,3,"Germany","DE",1,"Belgium","BE",2
913,2000,3,"Germany","DE",2,"France","FR",6
914,2000,3,"Germany","DE",4,"Italy","IT",3
915,2000,3,"Germany","DE",6,"Netherlands","NL",8
916,2000,3,"Germany","DE",7,"Denmark","DK",6
917,2000,3,"Germany","DE",9,"United Kingdom","UK",2
918,2000,3,"Germany","DE",10,"Greece","EL",2
919,2000,3,"Germany","DE",12,"Spain","ES",3
920,2000,3,"Germany","DE",13,"Austria","AT",4
921,2000,3,"Germany","DE",14,"Finland","FI",2
922,2000,3,"Germany","DE",15,"Sweden","SE",1
923,2000,4,"Italy","IT",1,"Belgium","BE",4
924,2000,4,"Italy","IT",2,"France","FR",7
925,2000,4,"Italy","IT",3,"Germany","DE",4
926,2000,4,"Italy","IT",6,"Netherlands","NL",9
927,2000,4,"Italy","IT",7,"Denmark","DK",11
928,2000,4,"Italy","IT",8,"Ireland","IE",2
929,2000,4,"Italy","IT",9,"United Kingdom","UK",6
930,2000,4,"Italy","IT",10,"Greece","EL",1
931,2000,4,"Italy","IT",11,"Portugal","PT",1
932,2000,4,"Italy","IT",12,"Spain","ES",2
933,2000,4,"Italy","IT",13,"Austria","AT",7
934,2000,4,"Italy","IT",14,"Finland","FI",1
935,2000,4,"Italy","IT",15,"Sweden","SE",3
936,2000,4,"Italy","IT",31,"Norway","NO",1
937,2000,6,"Netherlands","NL",1,"Belgium","BE",2
938,2000,6,"Netherlands","NL",2,"France","FR",1
939,2000,6,"Netherlands","NL",3,"Germany","DE",2
940,2000,6,"Netherlands","NL",7,"Denmark","DK",5
941,2000,6,"Netherlands","NL",9,"United Kingdom","UK",1
942,2000,6,"Netherlands","NL",12,"Spain","ES",4
943,2000,6,"Netherlands","NL",13,"Austria","AT",1
944,2000,7,"Denmark","DK",2,"France","FR",2
945,2000,7,"Denmark","DK",6,"Netherlands","NL",2
946,2000,7,"Denmark","DK",11,"Portugal","PT",1
947,2000,9,"United Kingdom","UK",1,"Belgium","BE",2
948,2000,9,"United Kingdom","UK",3,"Germany","DE",1
949,2000,9,"United Kingdom","UK",4,"Italy","IT",1
950,2000,9,"United Kingdom","UK",6,"Netherlands","NL",1
951,2000,9,"United Kingdom","UK",7,"Denmark","DK",3
952,2000,9,"United Kingdom","UK",10,"Greece","EL",1
953,2000,9,"United Kingdom","UK",11,"Portugal","PT",1
954,2000,9,"United Kingdom","UK",12,"Spain","ES",1
955,2000,9,"United Kingdom","UK",13,"Austria","AT",5
956,2000,9,"United Kingdom","UK",14,"Finland","FI",1
957,2000,9,"United Kingdom","UK",15,"Sweden","SE",2
958,2000,11,"Portugal","PT",2,"France","FR",1
959,2000,12,"Spain","ES",1,"Belgium","BE",3
960,2000,12,"Spain","ES",2,"France","FR",2
961,2000,12,"Spain","ES",3,"Germany","DE",3
962,2000,12,"Spain","ES",4,"Italy","IT",3
963,2000,12,"Spain","ES",6,"Netherlands","NL",4
964,2000,12,"Spain","ES",7,"Denmark","DK",2
965,2000,12,"Spain","ES",8,"Ireland","IE",1
966,2000,12,"Spain","ES",9,"United Kingdom","UK",2
967,2000,12,"Spain","ES",10,"Greece","EL",2
968,2000,12,"Spain","ES",11,"Portugal","PT",1
969,2000,12,"Spain","ES",13,"Austria","AT",2
970,2000,12,"Spain","ES",14,"Finland","FI",1
971,2000,13,"Austria","AT",1,"Belgium","BE",3
972,2000,13,"Austria","AT",3,"Germany","DE",4
973,2000,13,"Austria","AT",4,"Italy","IT",2
974,2000,13,"Austria","AT",6,"Netherlands","NL",1
975,2000,13,"Austria","AT",10,"Greece","EL",1
976,2000,14,"Finland","FI",6,"Netherlands","NL",1
977,2000,14,"Finland","FI",15,"Sweden","SE",1
978,2000,15,"Sweden","SE",2,"France","FR",1
979,2000,15,"Sweden","SE",3,"Germany","DE",1
980,2000,15,"Sweden","SE",4,"Italy","IT",1
